date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2013-05-26,11.17,2.23,450,"1983-05-19 2012-06-02",88.38,6.56,450,"1983-05-19 2012-06-02",17.8,2.81,450,"1983-05-19 2012-06-02",22.78,7.45,450,"1983-05-19 2012-06-02",6.99,2.52,450,"1983-05-19 2012-06-02",57.82,10.41,450,"1983-05-19 2012-06-02",10.08,2.01,450,"1983-05-19 2012-06-02",2.96,3.91,450,"1983-05-19 2012-06-02",2.24,4.67,449,"1983-05-19 2012-06-02",2.24,4.67,449,"1983-05-19 2012-06-02",0,0,449,"1983-05-19 2012-06-02",0,0,449,"1983-05-19 2012-06-02",,,,
2013-05-25,11.08,2.24,450,"1983-05-18 2012-06-01",88.44,6.58,450,"1983-05-18 2012-06-01",17.72,2.83,450,"1983-05-18 2012-06-01",22.78,7.32,450,"1983-05-18 2012-06-01",6.89,2.55,450,"1983-05-18 2012-06-01",57.81,10.58,450,"1983-05-18 2012-06-01",9.97,2,450,"1983-05-18 2012-06-01",2.9,3.81,450,"1983-05-18 2012-06-01",2.27,4.64,449,"1983-05-18 2012-06-01",2.27,4.64,449,"1983-05-18 2012-06-01",0,0,449,"1983-05-18 2012-06-01",0,0,449,"1983-05-18 2012-06-01",,,,
2013-05-24,10.97,2.28,450,"1983-05-17 2012-05-31",88.42,6.63,450,"1983-05-17 2012-05-31",17.65,2.92,450,"1983-05-17 2012-05-31",22.78,7.42,450,"1983-05-17 2012-05-31",6.72,2.56,450,"1983-05-17 2012-05-31",57.56,10.69,450,"1983-05-17 2012-05-31",9.84,2.01,450,"1983-05-17 2012-05-31",2.84,3.8,450,"1983-05-17 2012-05-31",2.31,4.72,449,"1983-05-17 2012-05-31",2.31,4.72,449,"1983-05-17 2012-05-31",0,0,449,"1983-05-17 2012-05-31",0,0,449,"1983-05-17 2012-05-31",,,,
2013-05-23,10.86,2.27,450,"1983-05-16 2012-05-30",88.34,6.65,450,"1983-05-16 2012-05-30",17.58,2.98,450,"1983-05-16 2012-05-30",22.99,7.62,450,"1983-05-16 2012-05-30",6.59,2.54,450,"1983-05-16 2012-05-30",57.39,10.53,450,"1983-05-16 2012-05-30",9.71,2.02,450,"1983-05-16 2012-05-30",2.85,3.79,450,"1983-05-16 2012-05-30",2.18,4.52,449,"1983-05-16 2012-05-30",2.18,4.52,449,"1983-05-16 2012-05-30",0,0,449,"1983-05-16 2012-05-30",0,0,449,"1983-05-16 2012-05-30",,,,
2013-05-22,10.78,2.28,450,"1983-05-15 2012-05-29",88.24,6.62,450,"1983-05-15 2012-05-29",17.52,2.99,450,"1983-05-15 2012-05-29",22.96,7.55,450,"1983-05-15 2012-05-29",6.48,2.54,450,"1983-05-15 2012-05-29",57.22,10.73,450,"1983-05-15 2012-05-29",9.59,2.05,450,"1983-05-15 2012-05-29",2.8,3.78,450,"1983-05-15 2012-05-29",2.16,4.48,449,"1983-05-15 2012-05-29",2.16,4.48,449,"1983-05-15 2012-05-29",0,0,449,"1983-05-15 2012-05-29",0,0,449,"1983-05-15 2012-05-29",,,,
2013-05-21,10.7,2.26,450,"1983-05-14 2012-05-28",88.4,6.54,450,"1983-05-14 2012-05-28",17.38,2.92,450,"1983-05-14 2012-05-28",23.02,7.64,450,"1983-05-14 2012-05-28",6.34,2.55,450,"1983-05-14 2012-05-28",57.32,10.69,450,"1983-05-14 2012-05-28",9.45,2.07,450,"1983-05-14 2012-05-28",2.81,3.79,450,"1983-05-14 2012-05-28",2.18,4.48,449,"1983-05-14 2012-05-28",2.18,4.48,449,"1983-05-14 2012-05-28",0,0,449,"1983-05-14 2012-05-28",0,0,449,"1983-05-14 2012-05-28",,,,
2013-05-20,10.57,2.25,450,"1983-05-13 2012-05-27",88.21,6.5,450,"1983-05-13 2012-05-27",17.25,2.91,450,"1983-05-13 2012-05-27",23.06,7.5,450,"1983-05-13 2012-05-27",6.15,2.57,450,"1983-05-13 2012-05-27",57.08,10.69,450,"1983-05-13 2012-05-27",9.3,2.09,450,"1983-05-13 2012-05-27",2.74,3.66,450,"1983-05-13 2012-05-27",2.17,4.49,449,"1983-05-13 2012-05-27",2.17,4.49,449,"1983-05-13 2012-05-27",0,0,449,"1983-05-13 2012-05-27",0,0,449,"1983-05-13 2012-05-27",,,,
2013-05-19,10.39,2.28,450,"1983-05-12 2012-05-26",88.1,6.52,450,"1983-05-12 2012-05-26",17.15,2.89,450,"1983-05-12 2012-05-26",23.09,7.48,450,"1983-05-12 2012-05-26",5.93,2.61,450,"1983-05-12 2012-05-26",56.65,10.46,450,"1983-05-12 2012-05-26",9.09,2.12,450,"1983-05-12 2012-05-26",2.79,3.65,450,"1983-05-12 2012-05-26",2.04,4.1,449,"1983-05-12 2012-05-26",2.04,4.1,449,"1983-05-12 2012-05-26",0,0,449,"1983-05-12 2012-05-26",0,0,449,"1983-05-12 2012-05-26",,,,
2013-05-18,10.27,2.31,450,"1983-05-11 2012-05-25",88.09,6.61,450,"1983-05-11 2012-05-25",17.02,2.87,450,"1983-05-11 2012-05-25",23.18,7.5,450,"1983-05-11 2012-05-25",5.73,2.66,450,"1983-05-11 2012-05-25",56.32,10.28,450,"1983-05-11 2012-05-25",8.95,2.12,450,"1983-05-11 2012-05-25",2.73,3.57,450,"1983-05-11 2012-05-25",2.06,4.1,449,"1983-05-11 2012-05-25",2.06,4.1,449,"1983-05-11 2012-05-25",0,0,449,"1983-05-11 2012-05-25",0,0,449,"1983-05-11 2012-05-25",,,,
2013-05-17,10.1,2.34,450,"1983-05-10 2012-05-24",88.06,6.65,450,"1983-05-10 2012-05-24",16.82,2.83,450,"1983-05-10 2012-05-24",23.33,7.49,450,"1983-05-10 2012-05-24",5.56,2.73,450,"1983-05-10 2012-05-24",56.27,10.32,450,"1983-05-10 2012-05-24",8.81,2.13,450,"1983-05-10 2012-05-24",2.73,3.47,450,"1983-05-10 2012-05-24",1.98,3.98,449,"1983-05-10 2012-05-24",1.98,3.98,449,"1983-05-10 2012-05-24",0,0,449,"1983-05-10 2012-05-24",0,0,449,"1983-05-10 2012-05-24",,,,
2013-05-16,9.9,2.34,450,"1983-05-09 2012-05-23",87.95,6.76,450,"1983-05-09 2012-05-23",16.6,2.73,450,"1983-05-09 2012-05-23",23.56,7.6,450,"1983-05-09 2012-05-23",5.37,2.76,450,"1983-05-09 2012-05-23",56.22,10.28,450,"1983-05-09 2012-05-23",8.69,2.18,450,"1983-05-09 2012-05-23",2.78,3.5,450,"1983-05-09 2012-05-23",1.98,3.98,449,"1983-05-09 2012-05-23",1.98,3.98,449,"1983-05-09 2012-05-23",0,0,449,"1983-05-09 2012-05-23",0,0,449,"1983-05-09 2012-05-23",,,,
2013-05-15,9.79,2.37,450,"1983-05-08 2012-05-22",87.94,6.88,450,"1983-05-08 2012-05-22",16.5,2.79,450,"1983-05-08 2012-05-22",23.61,7.76,450,"1983-05-08 2012-05-22",5.2,2.75,450,"1983-05-08 2012-05-22",55.91,10.33,450,"1983-05-08 2012-05-22",8.56,2.21,450,"1983-05-08 2012-05-22",2.79,3.54,450,"1983-05-08 2012-05-22",2.02,4.07,449,"1983-05-08 2012-05-22",2.02,4.07,449,"1983-05-08 2012-05-22",0,0,449,"1983-05-08 2012-05-22",0,0,449,"1983-05-08 2012-05-22",,,,
2013-05-14,9.71,2.41,450,"1983-05-07 2012-05-21",87.94,6.8,450,"1983-05-07 2012-05-21",16.41,2.82,450,"1983-05-07 2012-05-21",23.72,7.76,450,"1983-05-07 2012-05-21",5.08,2.79,450,"1983-05-07 2012-05-21",55.7,10.25,450,"1983-05-07 2012-05-21",8.46,2.26,450,"1983-05-07 2012-05-21",2.81,3.49,450,"1983-05-07 2012-05-21",1.94,4,449,"1983-05-07 2012-05-21",1.94,4,449,"1983-05-07 2012-05-21",0,0,449,"1983-05-07 2012-05-21",0,0,449,"1983-05-07 2012-05-21",,,,
2013-05-13,9.64,2.47,450,"1983-05-06 2012-05-20",88.06,6.81,450,"1983-05-06 2012-05-20",16.29,2.87,450,"1983-05-06 2012-05-20",23.66,7.81,450,"1983-05-06 2012-05-20",5,2.83,450,"1983-05-06 2012-05-20",55.81,10.14,450,"1983-05-06 2012-05-20",8.35,2.28,450,"1983-05-06 2012-05-20",2.8,3.44,450,"1983-05-06 2012-05-20",1.99,4.05,449,"1983-05-06 2012-05-20",1.99,4.05,449,"1983-05-06 2012-05-20",0,0,449,"1983-05-06 2012-05-20",0,0,449,"1983-05-06 2012-05-20",,,,
2013-05-12,9.56,2.54,450,"1983-05-05 2012-05-19",88.25,6.84,450,"1983-05-05 2012-05-19",16.22,2.94,450,"1983-05-05 2012-05-19",23.58,7.78,450,"1983-05-05 2012-05-19",4.92,2.87,450,"1983-05-05 2012-05-19",55.95,10.42,450,"1983-05-05 2012-05-19",8.22,2.3,450,"1983-05-05 2012-05-19",2.81,3.5,450,"1983-05-05 2012-05-19",1.94,4,449,"1983-05-05 2012-05-19",1.94,4,449,"1983-05-05 2012-05-19",0,0,449,"1983-05-05 2012-05-19",0,0,449,"1983-05-05 2012-05-19",,,,
2013-05-11,9.46,2.58,450,"1983-05-04 2012-05-18",88.35,6.84,450,"1983-05-04 2012-05-18",16.07,2.98,450,"1983-05-04 2012-05-18",23.35,7.78,450,"1983-05-04 2012-05-18",4.84,2.85,450,"1983-05-04 2012-05-18",56.14,10.42,450,"1983-05-04 2012-05-18",8.11,2.26,450,"1983-05-04 2012-05-18",2.76,3.51,450,"1983-05-04 2012-05-18",1.91,3.94,449,"1983-05-04 2012-05-18",1.91,3.94,449,"1983-05-04 2012-05-18",0,0,449,"1983-05-04 2012-05-18",0,0,449,"1983-05-04 2012-05-18",,,,
2013-05-10,9.34,2.58,450,"1983-05-03 2012-05-17",88.48,6.76,450,"1983-05-03 2012-05-17",15.91,2.94,450,"1983-05-03 2012-05-17",23.3,7.9,450,"1983-05-03 2012-05-17",4.7,2.82,450,"1983-05-03 2012-05-17",56.08,10.17,450,"1983-05-03 2012-05-17",7.97,2.27,450,"1983-05-03 2012-05-17",2.77,3.6,450,"1983-05-03 2012-05-17",1.85,3.86,449,"1983-05-03 2012-05-17",1.85,3.86,449,"1983-05-03 2012-05-17",0,0,449,"1983-05-03 2012-05-17",0,0,449,"1983-05-03 2012-05-17",,,,
2013-05-09,9.24,2.56,450,"1983-05-02 2012-05-16",88.6,6.73,450,"1983-05-02 2012-05-16",15.78,2.85,450,"1983-05-02 2012-05-16",23.42,7.89,450,"1983-05-02 2012-05-16",4.62,2.85,450,"1983-05-02 2012-05-16",56.08,10.24,450,"1983-05-02 2012-05-16",7.88,2.28,450,"1983-05-02 2012-05-16",2.72,3.52,450,"1983-05-02 2012-05-16",1.93,3.93,449,"1983-05-02 2012-05-16",1.93,3.93,449,"1983-05-02 2012-05-16",0,0,449,"1983-05-02 2012-05-16",0,0,449,"1983-05-02 2012-05-16",,,,
2013-05-08,9.1,2.57,450,"1983-05-01 2012-05-15",88.59,6.72,450,"1983-05-01 2012-05-15",15.62,2.8,450,"1983-05-01 2012-05-15",23.59,7.94,450,"1983-05-01 2012-05-15",4.49,2.88,450,"1983-05-01 2012-05-15",55.97,10.49,450,"1983-05-01 2012-05-15",7.79,2.25,450,"1983-05-01 2012-05-15",2.79,3.59,450,"1983-05-01 2012-05-15",1.99,4.02,449,"1983-05-01 2012-05-15",1.99,4.02,449,"1983-05-01 2012-05-15",0,0,449,"1983-05-01 2012-05-15",0,0,449,"1983-05-01 2012-05-15",,,,
2013-05-07,8.98,2.56,450,"1983-04-30 2012-05-14",88.57,6.76,450,"1983-04-30 2012-05-14",15.46,2.8,450,"1983-04-30 2012-05-14",23.76,7.97,450,"1983-04-30 2012-05-14",4.33,2.87,450,"1983-04-30 2012-05-14",56.02,10.51,450,"1983-04-30 2012-05-14",7.67,2.25,450,"1983-04-30 2012-05-14",2.79,3.6,450,"1983-04-30 2012-05-14",2.09,4.33,449,"1983-04-30 2012-05-14",2.09,4.33,449,"1983-04-30 2012-05-14",0,0,449,"1983-04-30 2012-05-14",0,0,449,"1983-04-30 2012-05-14",,,,
2013-05-06,8.87,2.57,450,"1983-04-29 2012-05-13",88.36,6.82,450,"1983-04-29 2012-05-13",15.37,2.78,450,"1983-04-29 2012-05-13",23.63,7.93,450,"1983-04-29 2012-05-13",4.2,2.87,450,"1983-04-29 2012-05-13",55.83,10.43,450,"1983-04-29 2012-05-13",7.53,2.26,450,"1983-04-29 2012-05-13",2.68,3.59,450,"1983-04-29 2012-05-13",2.07,4.6,450,"1983-04-29 2012-05-13",2.07,4.6,450,"1983-04-29 2012-05-13",0,0,450,"1983-04-29 2012-05-13",0,0,450,"1983-04-29 2012-05-13",,,,
2013-05-05,8.76,2.57,450,"1983-04-28 2012-05-12",88.29,7,450,"1983-04-28 2012-05-12",15.28,2.78,450,"1983-04-28 2012-05-12",23.61,8.03,450,"1983-04-28 2012-05-12",4.09,2.91,450,"1983-04-28 2012-05-12",55.88,10.7,450,"1983-04-28 2012-05-12",7.41,2.29,450,"1983-04-28 2012-05-12",2.65,3.55,450,"1983-04-28 2012-05-12",2.04,4.5,450,"1983-04-28 2012-05-12",2.04,4.5,450,"1983-04-28 2012-05-12",0,0,450,"1983-04-28 2012-05-12",0,0,450,"1983-04-28 2012-05-12",,,,
2013-05-04,8.74,2.56,450,"1983-04-27 2012-05-11",88.49,6.9,450,"1983-04-27 2012-05-11",15.17,2.78,450,"1983-04-27 2012-05-11",23.7,8.29,450,"1983-04-27 2012-05-11",4.02,2.92,450,"1983-04-27 2012-05-11",56.02,10.92,450,"1983-04-27 2012-05-11",7.37,2.28,450,"1983-04-27 2012-05-11",2.56,3.49,450,"1983-04-27 2012-05-11",2.13,4.57,450,"1983-04-27 2012-05-11",2.13,4.57,450,"1983-04-27 2012-05-11",0,0,450,"1983-04-27 2012-05-11",0,0,450,"1983-04-27 2012-05-11",,,,
2013-05-03,8.64,2.55,450,"1983-04-26 2012-05-10",88.5,6.82,450,"1983-04-26 2012-05-10",15.08,2.81,450,"1983-04-26 2012-05-10",23.7,8.37,450,"1983-04-26 2012-05-10",3.95,2.91,450,"1983-04-26 2012-05-10",56.06,11.15,450,"1983-04-26 2012-05-10",7.27,2.31,450,"1983-04-26 2012-05-10",2.62,3.58,450,"1983-04-26 2012-05-10",2.21,4.64,450,"1983-04-26 2012-05-10",2.21,4.64,450,"1983-04-26 2012-05-10",0,0,450,"1983-04-26 2012-05-10",0,0,450,"1983-04-26 2012-05-10",,,,
2013-05-02,8.57,2.55,450,"1983-04-25 2012-05-09",88.56,6.79,450,"1983-04-25 2012-05-09",14.95,2.83,450,"1983-04-25 2012-05-09",23.74,8.37,450,"1983-04-25 2012-05-09",3.87,2.88,450,"1983-04-25 2012-05-09",56.27,11.26,450,"1983-04-25 2012-05-09",7.17,2.31,450,"1983-04-25 2012-05-09",2.55,3.59,450,"1983-04-25 2012-05-09",2.35,4.8,450,"1983-04-25 2012-05-09",2.35,4.8,450,"1983-04-25 2012-05-09",0,0,450,"1983-04-25 2012-05-09",0,0,450,"1983-04-25 2012-05-09",,,,
2013-05-01,8.49,2.57,450,"1983-04-24 2012-05-08",88.54,6.84,450,"1983-04-24 2012-05-08",14.84,2.88,450,"1983-04-24 2012-05-08",23.85,8.18,450,"1983-04-24 2012-05-08",3.75,2.9,450,"1983-04-24 2012-05-08",56.29,11.35,450,"1983-04-24 2012-05-08",7.08,2.31,450,"1983-04-24 2012-05-08",2.52,3.52,450,"1983-04-24 2012-05-08",2.5,5.08,450,"1983-04-24 2012-05-08",2.5,5.08,450,"1983-04-24 2012-05-08",0,0,450,"1983-04-24 2012-05-08",0,0,450,"1983-04-24 2012-05-08",,,,
2013-04-30,8.41,2.57,450,"1983-04-23 2012-05-07",88.6,6.72,450,"1983-04-23 2012-05-07",14.71,2.81,450,"1983-04-23 2012-05-07",24.15,8.18,450,"1983-04-23 2012-05-07",3.65,2.96,450,"1983-04-23 2012-05-07",56.49,11.58,450,"1983-04-23 2012-05-07",6.99,2.33,450,"1983-04-23 2012-05-07",2.56,3.58,450,"1983-04-23 2012-05-07",2.66,5.32,450,"1983-04-23 2012-05-07",2.66,5.32,450,"1983-04-23 2012-05-07",0,0,450,"1983-04-23 2012-05-07",0,0,450,"1983-04-23 2012-05-07",,,,
2013-04-29,8.31,2.51,450,"1983-04-22 2012-05-06",88.64,6.74,450,"1983-04-22 2012-05-06",14.61,2.8,450,"1983-04-22 2012-05-06",24.49,8.64,450,"1983-04-22 2012-05-06",3.54,2.95,450,"1983-04-22 2012-05-06",56.46,11.6,450,"1983-04-22 2012-05-06",6.88,2.33,450,"1983-04-22 2012-05-06",2.65,3.81,450,"1983-04-22 2012-05-06",2.72,5.4,450,"1983-04-22 2012-05-06",2.72,5.4,450,"1983-04-22 2012-05-06",0,0,450,"1983-04-22 2012-05-06",0,0,450,"1983-04-22 2012-05-06",,,,
2013-04-28,8.24,2.5,450,"1983-04-21 2012-05-05",88.62,6.82,450,"1983-04-21 2012-05-05",14.56,2.77,450,"1983-04-21 2012-05-05",24.72,8.75,450,"1983-04-21 2012-05-05",3.42,2.94,450,"1983-04-21 2012-05-05",56.22,11.69,450,"1983-04-21 2012-05-05",6.78,2.34,450,"1983-04-21 2012-05-05",2.56,3.77,450,"1983-04-21 2012-05-05",2.65,5.35,450,"1983-04-21 2012-05-05",2.65,5.35,450,"1983-04-21 2012-05-05",0,0,450,"1983-04-21 2012-05-05",0,0,450,"1983-04-21 2012-05-05",,,,
2013-04-27,8.18,2.49,450,"1983-04-20 2012-05-04",88.63,6.91,450,"1983-04-20 2012-05-04",14.48,2.76,450,"1983-04-20 2012-05-04",24.72,8.84,450,"1983-04-20 2012-05-04",3.32,2.97,450,"1983-04-20 2012-05-04",56.17,11.66,450,"1983-04-20 2012-05-04",6.68,2.35,450,"1983-04-20 2012-05-04",2.48,3.69,450,"1983-04-20 2012-05-04",2.68,5.4,450,"1983-04-20 2012-05-04",2.68,5.4,450,"1983-04-20 2012-05-04",0,0,450,"1983-04-20 2012-05-04",0,0,450,"1983-04-20 2012-05-04",,,,
2013-04-26,8.11,2.47,450,"1983-04-19 2012-05-03",88.64,6.83,450,"1983-04-19 2012-05-03",14.37,2.74,450,"1983-04-19 2012-05-03",24.76,8.74,450,"1983-04-19 2012-05-03",3.2,2.99,450,"1983-04-19 2012-05-03",56.18,11.83,450,"1983-04-19 2012-05-03",6.59,2.38,450,"1983-04-19 2012-05-03",2.52,3.72,450,"1983-04-19 2012-05-03",2.76,5.49,449,"1983-04-19 2012-05-03",2.76,5.49,449,"1983-04-19 2012-05-03",0,0.01,449,"1983-04-19 2012-05-03",0,0,449,"1983-04-19 2012-05-03",,,,
2013-04-25,8.01,2.47,450,"1983-04-18 2012-05-02",88.55,6.76,450,"1983-04-18 2012-05-02",14.3,2.78,450,"1983-04-18 2012-05-02",24.68,8.63,450,"1983-04-18 2012-05-02",3.1,2.99,450,"1983-04-18 2012-05-02",56.03,11.8,450,"1983-04-18 2012-05-02",6.49,2.39,450,"1983-04-18 2012-05-02",2.5,3.6,450,"1983-04-18 2012-05-02",2.75,5.5,449,"1983-04-18 2012-05-02",2.74,5.5,449,"1983-04-18 2012-05-02",0,0.09,449,"1983-04-18 2012-05-02",0,0,449,"1983-04-18 2012-05-02",,,,
2013-04-24,7.94,2.48,450,"1983-04-17 2012-05-01",88.57,6.68,450,"1983-04-17 2012-05-01",14.2,2.74,450,"1983-04-17 2012-05-01",24.54,8.51,450,"1983-04-17 2012-05-01",3.01,2.94,450,"1983-04-17 2012-05-01",56.14,11.66,450,"1983-04-17 2012-05-01",6.38,2.36,450,"1983-04-17 2012-05-01",2.48,3.63,450,"1983-04-17 2012-05-01",2.63,5.4,449,"1983-04-17 2012-05-01",2.62,5.4,449,"1983-04-17 2012-05-01",0,0.09,449,"1983-04-17 2012-05-01",0,0,449,"1983-04-17 2012-05-01",,,,
2013-04-23,7.91,2.47,450,"1983-04-16 2012-04-30",88.69,6.64,450,"1983-04-16 2012-04-30",14.11,2.7,450,"1983-04-16 2012-04-30",24.49,8.4,450,"1983-04-16 2012-04-30",2.96,2.89,450,"1983-04-16 2012-04-30",56.34,11.51,450,"1983-04-16 2012-04-30",6.31,2.37,450,"1983-04-16 2012-04-30",2.48,3.63,450,"1983-04-16 2012-04-30",2.7,5.46,449,"1983-04-16 2012-04-30",2.69,5.46,449,"1983-04-16 2012-04-30",0,0.09,449,"1983-04-16 2012-04-30",0,0,449,"1983-04-16 2012-04-30",,,,
2013-04-22,7.87,2.46,450,"1983-04-15 2012-04-29",88.9,6.62,450,"1983-04-15 2012-04-29",14.01,2.65,450,"1983-04-15 2012-04-29",24.42,8.35,450,"1983-04-15 2012-04-29",2.94,2.92,450,"1983-04-15 2012-04-29",56.81,11.48,450,"1983-04-15 2012-04-29",6.24,2.39,450,"1983-04-15 2012-04-29",2.48,3.66,450,"1983-04-15 2012-04-29",2.65,5.16,449,"1983-04-15 2012-04-29",2.64,5.16,449,"1983-04-15 2012-04-29",0,0.09,449,"1983-04-15 2012-04-29",0,0,449,"1983-04-15 2012-04-29",,,,
2013-04-21,7.78,2.43,450,"1983-04-14 2012-04-28",89.05,6.57,450,"1983-04-14 2012-04-28",13.87,2.62,450,"1983-04-14 2012-04-28",24.54,8.36,450,"1983-04-14 2012-04-28",2.9,2.94,450,"1983-04-14 2012-04-28",57.05,11.46,450,"1983-04-14 2012-04-28",6.2,2.39,450,"1983-04-14 2012-04-28",2.53,3.65,450,"1983-04-14 2012-04-28",2.59,4.91,449,"1983-04-14 2012-04-28",2.58,4.91,449,"1983-04-14 2012-04-28",0,0.09,449,"1983-04-14 2012-04-28",0,0,449,"1983-04-14 2012-04-28",,,,
2013-04-20,7.72,2.4,450,"1983-04-13 2012-04-27",89.28,6.37,450,"1983-04-13 2012-04-27",13.71,2.6,450,"1983-04-13 2012-04-27",24.73,8.44,450,"1983-04-13 2012-04-27",2.88,2.9,450,"1983-04-13 2012-04-27",57.29,11.28,450,"1983-04-13 2012-04-27",6.19,2.38,450,"1983-04-13 2012-04-27",2.55,3.72,450,"1983-04-13 2012-04-27",2.67,4.96,449,"1983-04-13 2012-04-27",2.65,4.96,449,"1983-04-13 2012-04-27",0,0.09,449,"1983-04-13 2012-04-27",0,0,449,"1983-04-13 2012-04-27",,,,
2013-04-19,7.62,2.37,450,"1983-04-12 2012-04-26",89.34,6.34,450,"1983-04-12 2012-04-26",13.59,2.54,450,"1983-04-12 2012-04-26",24.71,8.36,450,"1983-04-12 2012-04-26",2.83,2.87,450,"1983-04-12 2012-04-26",57.44,11.14,450,"1983-04-12 2012-04-26",6.08,2.37,450,"1983-04-12 2012-04-26",2.61,3.72,450,"1983-04-12 2012-04-26",2.67,5,449,"1983-04-12 2012-04-26",2.66,5,449,"1983-04-12 2012-04-26",0,0.09,449,"1983-04-12 2012-04-26",0,0,449,"1983-04-12 2012-04-26",,,,
2013-04-18,7.54,2.35,450,"1983-04-11 2012-04-25",89.31,6.47,450,"1983-04-11 2012-04-25",13.46,2.51,450,"1983-04-11 2012-04-25",24.68,8.26,450,"1983-04-11 2012-04-25",2.73,2.86,450,"1983-04-11 2012-04-25",57.56,11.02,450,"1983-04-11 2012-04-25",6.01,2.35,450,"1983-04-11 2012-04-25",2.59,3.7,450,"1983-04-11 2012-04-25",2.62,4.98,449,"1983-04-11 2012-04-25",2.61,4.98,449,"1983-04-11 2012-04-25",0,0.09,449,"1983-04-11 2012-04-25",0,0,449,"1983-04-11 2012-04-25",,,,
2013-04-17,7.49,2.3,450,"1983-04-10 2012-04-24",89.42,6.39,450,"1983-04-10 2012-04-24",13.41,2.49,450,"1983-04-10 2012-04-24",24.61,8.2,450,"1983-04-10 2012-04-24",2.67,2.85,450,"1983-04-10 2012-04-24",57.59,10.97,450,"1983-04-10 2012-04-24",5.9,2.33,450,"1983-04-10 2012-04-24",2.63,3.74,450,"1983-04-10 2012-04-24",2.62,4.99,449,"1983-04-10 2012-04-24",2.6,4.96,449,"1983-04-10 2012-04-24",0.01,0.2,449,"1983-04-10 2012-04-24",0,0,449,"1983-04-10 2012-04-24",,,,
2013-04-16,7.43,2.29,450,"1983-04-09 2012-04-23",89.58,6.17,450,"1983-04-09 2012-04-23",13.3,2.47,450,"1983-04-09 2012-04-23",24.52,8.26,450,"1983-04-09 2012-04-23",2.64,2.8,450,"1983-04-09 2012-04-23",57.77,10.73,450,"1983-04-09 2012-04-23",5.79,2.33,450,"1983-04-09 2012-04-23",2.64,3.79,450,"1983-04-09 2012-04-23",2.62,4.9,449,"1983-04-09 2012-04-23",2.6,4.86,449,"1983-04-09 2012-04-23",0.01,0.2,449,"1983-04-09 2012-04-23",0,0,449,"1983-04-09 2012-04-23",,,,
2013-04-15,7.35,2.29,450,"1983-04-08 2012-04-22",89.67,6.19,450,"1983-04-08 2012-04-22",13.19,2.47,450,"1983-04-08 2012-04-22",24.38,8.45,450,"1983-04-08 2012-04-22",2.6,2.77,450,"1983-04-08 2012-04-22",58.04,10.5,450,"1983-04-08 2012-04-22",5.71,2.35,450,"1983-04-08 2012-04-22",2.66,3.76,450,"1983-04-08 2012-04-22",2.52,4.66,449,"1983-04-08 2012-04-22",2.5,4.62,449,"1983-04-08 2012-04-22",0.01,0.2,449,"1983-04-08 2012-04-22",0,0,449,"1983-04-08 2012-04-22",,,,
2013-04-14,7.31,2.31,450,"1983-04-07 2012-04-21",89.8,6.21,450,"1983-04-07 2012-04-21",13.09,2.48,450,"1983-04-07 2012-04-21",24.16,8.14,450,"1983-04-07 2012-04-21",2.58,2.75,450,"1983-04-07 2012-04-21",58.32,10.39,450,"1983-04-07 2012-04-21",5.63,2.36,450,"1983-04-07 2012-04-21",2.56,3.6,450,"1983-04-07 2012-04-21",2.62,4.82,449,"1983-04-07 2012-04-21",2.6,4.79,449,"1983-04-07 2012-04-21",0.01,0.2,449,"1983-04-07 2012-04-21",0,0,449,"1983-04-07 2012-04-21",,,,
2013-04-13,7.25,2.3,450,"1983-04-06 2012-04-20",89.92,6.12,450,"1983-04-06 2012-04-20",12.96,2.48,450,"1983-04-06 2012-04-20",23.95,7.98,450,"1983-04-06 2012-04-20",2.54,2.71,450,"1983-04-06 2012-04-20",58.77,10.42,450,"1983-04-06 2012-04-20",5.53,2.33,450,"1983-04-06 2012-04-20",2.62,3.62,450,"1983-04-06 2012-04-20",2.78,5.01,449,"1983-04-06 2012-04-20",2.76,4.98,449,"1983-04-06 2012-04-20",0.01,0.2,449,"1983-04-06 2012-04-20",0,0,449,"1983-04-06 2012-04-20",,,,
